payment_id,booking_id,amount,payment_method,payment_status,transaction_date
377518,377518,7229,Debit Card,Success,2019-01-21
377521,377521,11087,Credit Card,Success,2019-02-04
377523,377523,10844,Debit Card,Success,2019-03-02
377529,377529,8586,Credit Card,Success,2019-02-24
377530,377530,20416,UPI,Success,2019-01-22
377535,377535,3841,PayPal,Success,2019-01-01
377541,377541,10262,PayPal,Success,2019-02-16
377543,377543,4668,Credit Card,Success,2019-05-06
377544,377544,8323,UPI,Success,2019-02-22
377545,377545,10909,PayPal,Success,2019-03-22
377546,377546,10844,Credit Card,Success,2019-04-21
377550,377550,12192,PayPal,Success,2019-05-10
377552,377552,7266,Debit Card,Success,2019-01-05
377553,377553,3597,Debit Card,Success,2019-02-08
377561,377561,15812,Credit Card,Success,2019-01-22
377565,377565,10844,PayPal,Success,2019-03-14
377572,377572,4804,Credit Card,Success,2019-01-09
377573,377573,12609,Credit Card,Success,2019-05-20
377574,377574,2227,PayPal,Success,2019-04-06
377586,377586,5647,UPI,Success,2019-02-11
377588,377588,10441,PayPal,Success,2019-01-18
377591,377591,11622,UPI,Success,2019-03-10
377593,377593,6162,PayPal,Success,2019-02-03
377594,377594,4384,Credit Card,Success,2019-02-06
377595,377595,10844,Debit Card,Success,2019-01-24
377604,377604,8586,PayPal,Success,2019-03-17
377610,377610,7229,Credit Card,Success,2019-02-07
377611,377611,4823,Debit Card,Success,2019-02-15
377616,377616,17229,Debit Card,Success,2019-02-17
377621,377621,14571,Debit Card,Success,2019-04-15
377624,377624,10203,UPI,Success,2019-01-10
377629,377629,5769,Debit Card,Success,2019-02-04
377630,377630,7064,Credit Card,Success,2019-03-13
377632,377632,7268,PayPal,Success,2019-03-10
377634,377634,7408,Debit Card,Success,2019-03-29
377636,377636,6477,PayPal,Success,2019-02-14
377639,377639,3597,Credit Card,Success,2019-01-17
377641,377641,3597,PayPal,Success,2019-04-03
377642,377642,6451,UPI,Success,2019-01-11
377643,377643,2385,UPI,Success,2019-04-16
377644,377644,8452,Credit Card,Success,2019-01-04
377646,377646,4050,UPI,Success,2019-03-23
377649,377649,4423,PayPal,Success,2019-04-23
377651,377651,4823,PayPal,Success,2019-01-01
377652,377652,20064,UPI,Success,2019-01-16
377655,377655,12718,Debit Card,Success,2019-05-22
377656,377656,3311,UPI,Success,2019-02-09
377661,377661,5198,Credit Card,Success,2019-03-12
377662,377662,10844,Debit Card,Success,2019-04-21
377665,377665,13014,Debit Card,Success,2019-01-28
377674,377674,11793,Credit Card,Success,2019-01-21
377675,377675,14781,Debit Card,Success,2019-03-29
377681,377681,8586,UPI,Success,2019-01-29
377685,377685,6860,Credit Card,Success,2019-01-27
377687,377687,13882,Credit Card,Success,2019-04-05
377692,377692,10151,UPI,Success,2019-03-01
377694,377694,8016,UPI,Success,2019-04-14
377701,377701,3543,Credit Card,Success,2019-03-23
377704,377704,6477,UPI,Success,2019-01-24
377706,377706,10368,PayPal,Success,2019-02-16
377707,377707,2647,Debit Card,Success,2019-02-02
377712,377712,14388,Debit Card,Success,2019-04-07
377717,377717,10262,UPI,Success,2019-04-08
377719,377719,10844,Debit Card,Success,2019-04-05
377721,377721,4729,Debit Card,Success,2019-03-13
377728,377728,12872,Credit Card,Success,2019-04-08
377732,377732,6494,Credit Card,Success,2019-02-04
377733,377733,4226,PayPal,Success,2019-02-17
377738,377738,10877,PayPal,Success,2019-03-01
377739,377739,10660,UPI,Success,2019-01-22
377740,377740,3625,Debit Card,Success,2019-05-07
377743,377743,12609,Credit Card,Success,2019-05-15
377745,377745,7648,Credit Card,Success,2019-01-10
377748,377748,10262,UPI,Success,2019-05-27
377751,377751,7514,UPI,Success,2019-01-30
377752,377752,11999,Credit Card,Success,2019-01-29
377755,377755,9709,Credit Card,Success,2019-01-21
377756,377756,7845,Debit Card,Success,2019-01-15
377757,377757,4591,Debit Card,Success,2019-02-07
377759,377759,4778,Debit Card,Success,2019-01-03
377760,377760,7295,UPI,Success,2019-02-06
377761,377761,4544,Debit Card,Success,2019-03-04
377762,377762,15164,UPI,Success,2019-02-06
377771,377771,12373,Credit Card,Success,2019-01-16
377772,377772,14151,Credit Card,Success,2019-01-09
377774,377774,7646,PayPal,Success,2019-01-26
377781,377781,13941,UPI,Success,2019-05-08
377783,377783,3527,UPI,Success,2019-02-05
377793,377793,6938,Debit Card,Success,2019-02-06
377799,377799,6749,Credit Card,Success,2019-02-01
377801,377801,6810,Credit Card,Success,2019-03-05
377802,377802,8371,Credit Card,Success,2019-03-13
377804,377804,10262,UPI,Success,2019-03-29
377805,377805,12819,UPI,Success,2019-03-30
377809,377809,6007,PayPal,Success,2019-04-22
377810,377810,13817,PayPal,Success,2019-02-24
377814,377814,7997,Debit Card,Success,2019-05-10
377815,377815,11410,UPI,Success,2019-01-16
377818,377818,12898,UPI,Success,2019-05-01
377819,377819,4591,UPI,Success,2019-02-19
377825,377825,7189,PayPal,Success,2019-01-24
377827,377827,12898,UPI,Success,2019-01-28
377830,377830,12898,Debit Card,Success,2019-03-31
377831,377831,6094,PayPal,Success,2019-05-11
377832,377832,3597,PayPal,Success,2019-01-24
377834,377834,11264,PayPal,Success,2019-03-21
377835,377835,5228,Credit Card,Success,2019-01-19
377836,377836,7048,Debit Card,Success,2019-03-09
377837,377837,8529,PayPal,Success,2019-01-20
377845,377845,8366,Credit Card,Success,2019-04-12
377846,377846,14388,Credit Card,Success,2019-04-04
377849,377849,4462,Credit Card,Success,2019-02-07
377850,377850,4544,PayPal,Success,2019-01-12
377851,377851,7064,UPI,Success,2019-01-13
377856,377856,13492,Credit Card,Success,2019-02-24
377860,377860,14151,UPI,Success,2019-03-18
377861,377861,9845,Credit Card,Success,2019-03-11
377862,377862,3841,Debit Card,Success,2019-01-07
377864,377864,10844,Credit Card,Success,2019-02-10
377865,377865,6902,UPI,Success,2019-01-02
377868,377868,10262,Debit Card,Success,2019-01-07
377870,377870,4878,PayPal,Success,2019-01-21
377871,377871,12295,Debit Card,Success,2019-02-20
377872,377872,3971,Debit Card,Success,2019-03-04
377874,377874,11982,UPI,Success,2019-03-13
377876,377876,8586,Debit Card,Success,2019-04-24
377879,377879,12692,Debit Card,Success,2019-04-26
377880,377880,7832,Debit Card,Success,2019-03-05
377881,377881,6587,PayPal,Success,2019-01-28
377882,377882,3943,Debit Card,Success,2019-01-20
377887,377887,10031,Debit Card,Success,2019-01-18
377895,377895,3543,Debit Card,Success,2019-03-12
377896,377896,15147,UPI,Success,2019-01-29
377900,377900,6482,Credit Card,Success,2019-02-04
377901,377901,11467,PayPal,Success,2019-03-03
377907,377907,9450,UPI,Success,2019-01-24
377908,377908,7845,Debit Card,Success,2019-03-23
377909,377909,2017,Debit Card,Success,2019-02-26
377912,377912,4878,UPI,Success,2019-03-26
377913,377913,6412,Credit Card,Success,2019-01-22
377914,377914,3573,PayPal,Success,2019-01-14
377918,377918,5883,Debit Card,Success,2019-03-17
377926,377926,12819,UPI,Success,2019-03-27
377927,377927,3898,Debit Card,Success,2019-03-09
377929,377929,9845,Credit Card,Success,2019-01-20
377933,377933,7464,Debit Card,Success,2019-01-25
377935,377935,4804,PayPal,Success,2019-04-26
377942,377942,15434,PayPal,Success,2019-02-17
377948,377948,3210,PayPal,Success,2019-06-07
377949,377949,14714,UPI,Success,2019-02-08
377951,377951,7229,Credit Card,Success,2019-03-16
377952,377952,8792,PayPal,Success,2019-05-21
377954,377954,12373,PayPal,Success,2019-03-31
377962,377962,10262,PayPal,Success,2019-04-18
377970,377970,10441,PayPal,Success,2019-02-24
377971,377971,2753,Credit Card,Success,2019-06-16
377975,377975,13014,Debit Card,Success,2019-02-06
377977,377977,6195,Debit Card,Success,2019-01-01
377980,377980,9794,Debit Card,Success,2019-05-09
377984,377984,12446,Debit Card,Success,2019-02-23
377987,377987,10262,Debit Card,Success,2019-04-07
377988,377988,15603,UPI,Success,2019-03-05
377992,377992,6216,Debit Card,Success,2019-04-30
377995,377995,10844,PayPal,Success,2019-01-25
377996,377996,4174,UPI,Success,2019-03-27
377999,377999,3850,PayPal,Success,2019-05-22
378000,378000,3543,Debit Card,Success,2019-01-12
378004,378004,10539,UPI,Success,2019-03-14
378008,378008,5088,Debit Card,Success,2019-02-28
378010,378010,6794,UPI,Success,2019-04-06
378015,378015,8016,UPI,Success,2019-01-02
378023,378023,5241,UPI,Success,2019-04-15
378034,378034,5192,PayPal,Success,2019-01-13
378038,378038,5228,Debit Card,Success,2019-05-25
378042,378042,5201,PayPal,Success,2019-02-17
378056,378056,17057,PayPal,Success,2019-02-02
378060,378060,7564,Credit Card,Success,2019-03-02
378063,378063,3873,UPI,Success,2019-03-22
378076,378076,8586,PayPal,Success,2019-04-19
378077,378077,13292,UPI,Success,2019-05-11
378081,378081,3859,Debit Card,Success,2019-02-26
378091,378091,3841,UPI,Success,2019-05-15
378093,378093,7608,Credit Card,Success,2019-01-28
378095,378095,14300,PayPal,Success,2019-01-17
378096,378096,8586,Credit Card,Success,2019-04-10
378099,378099,15136,Credit Card,Success,2019-02-13
378100,378100,10262,UPI,Success,2019-05-16
378107,378107,8016,PayPal,Success,2019-05-26
378108,378108,6195,Credit Card,Success,2019-03-10
378110,378110,3943,Credit Card,Success,2019-02-16
378115,378115,11222,UPI,Success,2019-02-13
378119,378119,14237,PayPal,Success,2019-03-30
378121,378121,10919,Credit Card,Success,2019-02-18
378122,378122,13555,UPI,Success,2019-01-14
378123,378123,7872,Credit Card,Success,2019-01-31
378124,378124,14388,PayPal,Success,2019-02-03
378125,378125,3597,Debit Card,Success,2019-05-24
378126,378126,6106,Debit Card,Success,2019-03-24
378128,378128,5769,Credit Card,Success,2019-04-20
378135,378135,10197,UPI,Success,2019-05-19
378136,378136,12898,UPI,Success,2019-03-05
378137,378137,3100,UPI,Success,2019-02-27
378138,378138,10208,PayPal,Success,2019-01-09
378142,378142,12121,Debit Card,Success,2019-01-22
378145,378145,10844,PayPal,Success,2019-03-09
378146,378146,14151,Credit Card,Success,2019-01-19
378147,378147,6451,PayPal,Success,2019-02-05
378148,378148,6979,PayPal,Success,2019-01-20
378150,378150,14714,UPI,Success,2019-01-07
378151,378151,11733,Credit Card,Success,2019-01-16
378156,378156,5883,Debit Card,Success,2019-05-14
378162,378162,7276,PayPal,Success,2019-02-24
378165,378165,6860,UPI,Success,2019-02-07
378171,378171,11793,Credit Card,Success,2019-02-13
378178,378178,4591,PayPal,Success,2019-01-05
378182,378182,10368,UPI,Success,2019-02-01
378183,378183,4804,Credit Card,Success,2019-03-05
378185,378185,12692,UPI,Success,2019-04-30
378190,378190,5645,PayPal,Success,2019-02-05
378191,378191,3847,Debit Card,Success,2019-03-03
378192,378192,8227,UPI,Success,2019-02-27
378193,378193,12121,Credit Card,Success,2019-02-21
378194,378194,8991,Credit Card,Success,2019-05-01
378196,378196,15170,UPI,Success,2019-01-17
378197,378197,4804,Credit Card,Success,2019-03-04
378198,378198,10529,Credit Card,Success,2019-03-23
378202,378202,9794,Debit Card,Success,2019-03-26
378203,378203,6152,Credit Card,Success,2019-04-15
378206,378206,5755,UPI,Success,2019-02-01
378208,378208,6442,Debit Card,Success,2019-04-09
378210,378210,16079,Debit Card,Success,2019-05-08
378211,378211,7229,UPI,Success,2019-02-12
378212,378212,15129,Credit Card,Success,2019-01-19
378215,378215,4441,Credit Card,Success,2019-01-05
378217,378217,4823,PayPal,Success,2019-01-18
378225,378225,15129,Debit Card,Success,2019-04-09
378231,378231,10844,Credit Card,Success,2019-04-16
378232,378232,9001,Debit Card,Success,2019-04-10
378233,378233,9316,UPI,Success,2019-01-09
378234,378234,4804,Debit Card,Success,2019-05-26
378237,378237,14083,Credit Card,Success,2019-01-05
378239,378239,6795,PayPal,Success,2019-02-21
378242,378242,9663,PayPal,Success,2019-03-15
378246,378246,4878,PayPal,Success,2019-03-10
378247,378247,15147,Debit Card,Success,2019-01-06
378250,378250,7229,UPI,Success,2019-02-17
378252,378252,3210,PayPal,Success,2019-02-23
378255,378255,2754,Debit Card,Success,2019-01-20
378257,378257,6152,Debit Card,Success,2019-03-13
378259,378259,6314,UPI,Success,2019-02-16
378262,378262,3841,Debit Card,Success,2019-04-14
378266,378266,6152,Credit Card,Success,2019-06-04
378267,378267,4591,Debit Card,Success,2019-03-14
378274,378274,3419,PayPal,Success,2019-04-06
378276,378276,10844,UPI,Success,2019-02-04
378280,378280,9345,UPI,Success,2019-05-19
378281,378281,4049,Debit Card,Success,2019-03-14
378288,378288,8907,Debit Card,Success,2019-01-24
378290,378290,3342,UPI,Success,2019-01-02
378292,378292,10844,PayPal,Success,2019-01-20
378293,378293,4483,UPI,Success,2019-02-10
378296,378296,7354,PayPal,Success,2019-02-20
378302,378302,3898,Credit Card,Success,2019-01-14
378304,378304,9646,Credit Card,Success,2019-04-10
378307,378307,6769,PayPal,Success,2019-02-24
378309,378309,3943,PayPal,Success,2019-02-26
378310,378310,6117,PayPal,Success,2019-01-28
378319,378319,7363,Debit Card,Success,2019-04-09
378321,378321,4049,PayPal,Success,2019-01-28
378324,378324,6795,UPI,Success,2019-01-31
378327,378327,11087,PayPal,Success,2019-01-28
378336,378336,14533,Debit Card,Success,2019-04-16
378338,378338,11982,UPI,Success,2019-05-17
378339,378339,5911,UPI,Success,2019-03-22
378342,378342,6961,Credit Card,Success,2019-01-06
378343,378343,5069,UPI,Success,2019-01-23
378348,378348,2385,PayPal,Success,2019-03-22
378351,378351,14571,Credit Card,Success,2019-01-10
378352,378352,11598,UPI,Success,2019-01-24
378358,378358,14848,Credit Card,Success,2019-05-15
378361,378361,10262,PayPal,Success,2019-02-18
378366,378366,6745,Debit Card,Success,2019-03-08
378367,378367,12327,UPI,Success,2019-02-18
378370,378370,11627,Credit Card,Success,2019-05-10
378372,378372,13377,PayPal,Success,2019-04-15
378376,378376,14151,Debit Card,Success,2019-02-06
378380,378380,10623,Debit Card,Success,2019-02-07
378385,378385,13941,Credit Card,Success,2019-04-23
378388,378388,7464,UPI,Success,2019-04-17
378391,378391,4823,PayPal,Success,2019-03-06
378392,378392,4148,Credit Card,Success,2019-03-03
378393,378393,4238,Debit Card,Success,2019-01-14
378397,378397,7215,UPI,Success,2019-02-26
378400,378400,7064,Debit Card,Success,2019-01-17
378403,378403,7997,UPI,Success,2019-04-22
378404,378404,3359,Debit Card,Success,2019-04-03
378406,378406,6628,UPI,Success,2019-02-07
378407,378407,13587,PayPal,Success,2019-01-10
378408,378408,12970,PayPal,Success,2019-01-24
378410,378410,4804,PayPal,Success,2019-02-03
378413,378413,8586,PayPal,Success,2019-01-04
378415,378415,13014,PayPal,Success,2019-05-16
378416,378416,5515,Credit Card,Success,2019-04-01
378427,378427,8834,Credit Card,Success,2019-03-25
378429,378429,10067,UPI,Success,2019-02-18
378432,378432,6094,Debit Card,Success,2019-03-11
378435,378435,16263,Debit Card,Success,2019-04-30
378436,378436,6795,Debit Card,Success,2019-03-15
378440,378440,6151,Credit Card,Success,2019-03-20
378443,378443,12121,UPI,Success,2019-02-06
378445,378445,4226,Credit Card,Success,2019-02-24
378446,378446,3419,UPI,Success,2019-06-05
378448,378448,4777,Credit Card,Success,2019-02-17
378449,378449,4174,Credit Card,Success,2019-03-23
378453,378453,8366,Debit Card,Success,2019-05-06
378454,378454,16289,Credit Card,Success,2019-01-20
378457,378457,13542,Credit Card,Success,2019-03-04
378460,378460,7947,Debit Card,Success,2019-03-10
378465,378465,4239,PayPal,Success,2019-03-27
378466,378466,16736,Debit Card,Success,2019-01-29
378467,378467,15136,PayPal,Success,2019-02-07
378468,378468,13067,PayPal,Success,2019-04-06
378469,378469,15129,Credit Card,Success,2019-03-28
378471,378471,11003,Debit Card,Success,2019-02-22
378472,378472,14424,Debit Card,Success,2019-02-19
378475,378475,15147,Debit Card,Success,2019-03-02
378477,378477,7670,Credit Card,Success,2019-05-11
378478,378478,14714,Credit Card,Success,2019-05-27
378483,378483,12434,UPI,Success,2019-03-07
378486,378486,7144,Debit Card,Success,2019-03-28
378488,378488,11087,PayPal,Success,2019-01-15
378489,378489,16079,Debit Card,Success,2019-01-03
378503,378503,4995,PayPal,Success,2019-06-26
378505,378505,12898,Credit Card,Success,2019-04-15
378509,378509,4049,Debit Card,Success,2019-04-08
378511,378511,13029,PayPal,Success,2019-03-12
378513,378513,12692,Debit Card,Success,2019-04-04
378515,378515,9134,Debit Card,Success,2019-03-10
378519,378519,3838,UPI,Success,2019-01-05
378521,378521,9663,Debit Card,Success,2019-04-01
378529,378529,7832,Credit Card,Success,2019-01-13
378531,378531,14388,Debit Card,Success,2019-02-16
378539,378539,4226,UPI,Success,2019-02-26
378542,378542,7222,UPI,Success,2019-03-03
378543,378543,14781,PayPal,Success,2019-03-09
378545,378545,4174,Debit Card,Success,2019-01-18
378553,378553,14571,Debit Card,Success,2019-06-06
378555,378555,8618,UPI,Success,2019-04-13
378560,378560,4340,Credit Card,Success,2019-04-02
378562,378562,10844,PayPal,Success,2019-02-14
378563,378563,3419,Debit Card,Success,2019-02-26
378564,378564,6195,Debit Card,Success,2019-02-20
378566,378566,13568,PayPal,Success,2019-03-14
378570,378570,13591,Debit Card,Success,2019-04-10
378573,378573,7845,Debit Card,Success,2019-01-17
378586,378586,5601,Debit Card,Success,2019-01-07
378593,378593,13587,PayPal,Success,2019-02-12
378595,378595,5409,Credit Card,Success,2019-01-07
378596,378596,9646,PayPal,Success,2019-01-30
378597,378597,16704,Debit Card,Success,2019-01-02
378598,378598,4775,Credit Card,Success,2019-04-15
378600,378600,11627,Debit Card,Success,2019-03-22
378602,378602,5298,Credit Card,Success,2019-02-27
378605,378605,6673,Credit Card,Success,2019-03-22
378609,378609,10844,Debit Card,Success,2019-05-07
378611,378611,11386,Debit Card,Success,2019-03-12
378613,378613,14781,Credit Card,Success,2019-03-22
378614,378614,9397,Debit Card,Success,2019-02-24
378615,378615,6674,PayPal,Success,2019-05-31
378625,378625,4282,Credit Card,Success,2019-01-10
378632,378632,4668,UPI,Success,2019-05-06
378636,378636,10152,Credit Card,Success,2019-03-17
378645,378645,6451,Credit Card,Success,2019-06-14
378651,378651,2754,PayPal,Success,2019-02-18
378656,378656,7229,Debit Card,Success,2019-04-26
378659,378659,4668,UPI,Success,2019-05-17
378660,378660,10844,Credit Card,Success,2019-04-04
378661,378661,11087,Credit Card,Success,2019-03-01
378662,378662,13941,UPI,Success,2019-05-09
378665,378665,5201,Credit Card,Success,2019-02-05
378669,378669,6478,Debit Card,Success,2019-02-26
